Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2020-10-05,318.5621032714844,318.7496079388286,315.0460688562154,315.0929378696611,45713100
2020-10-06,314.0334167480469,320.8217262568447,313.5177431757404,318.7027204821956,90128900
2020-10-07,319.49969482421875,320.3154101853938,316.99626586867777,317.02439299790586,56999600
2020-10-08,322.3312683105469,322.39690781746,320.531046175657,321.45929867947905,45242500
2020-10-09,325.209716796875,325.67852133929125,323.37201100239963,324.0001930656447,59528600
2020-10-12,330.4415588378906,331.9323538308198,327.2818208390196,327.7787525033293,80388500
2020-10-13,328.2850646972656,330.47906646364635,327.30994326324384,330.3009184531936,73255500
2020-10-14,326.2222900390625,329.9727260107386,325.4815995364166,328.8663542663475,57727900
2020-10-15,325.81915283203125,326.3066992490572,321.7218057616366,322.2656064339518,60357700
2020-10-16,325.62225341796875,328.86637270354765,325.4441054102422,327.1880445003351,89501900
2020-10-19,320.6717224121094,327.53499981212093,319.7622403697625,326.8974324417395,68425600
2020-10-20,321.9561462402344,325.2377773655685,321.2623248157863,322.0311423617074,60051900
2020-10-21,321.3467712402344,324.1033442326765,321.03734421932603,321.9093137990524,63575000
2020-10-22,323.1094970703125,323.70019545251324,319.39657259963093,321.56244759199205,55399300
2020-10-23,324.2064514160156,324.4033413018358,321.7217931926183,324.3470870487443,49143900
2020-10-26,318.2151794433594,321.5811928189922,314.6803746763883,320.78421932807095,91473000
2020-10-27,317.1181335449219,318.89958501445426,316.90247316287486,318.56205949148404,65994100
2020-10-28,306.2793884277344,317.1462743349563,305.782456755137,311.3799841606688,127094300
2020-10-29,309.3922424316406,312.5988493363691,304.80732047506086,306.5137758012454,90597700
2020-10-30,306.1668701171875,309.1203329301285,302.4726881358898,307.79830072339996,120287300
2020-11-02,309.5985107421875,311.6237210512977,306.8231674332238,309.5985107421875,86068300
2020-11-03,315.0647277832031,317.14622075353344,309.68286167826824,312.8707263193772,93294200
2020-11-04,322.1062316894531,326.2317059230251,318.4026643741842,319.5934176061396,126959700
2020-11-05,328.38818359375,330.2165326815401,327.09427853021333,327.45057454638226,82039700
2020-11-06,328.3132019042969,329.5789798966436,325.95979393552557,328.0975415130335,74973000
2020-11-09,332.4387512207031,341.6460814167779,331.9699465705596,341.26165817003243,172304200
2020-11-10,331.9511413574219,333.0200008767835,328.6413823033707,331.43543917250804,85552000
2020-11-11,334.4170227050781,335.2514798562035,332.90745729953267,334.16384995628147,58649000
2020-11-12,331.17291259765625,334.46392979832933,329.34459196338446,333.39504165625914,67546200
2020-11-13,335.7578125,336.50788830791896,332.57930402945476,333.1043628177096,62892200
2020-11-16,339.94891357421875,340.14580345912816,337.15482835818597,338.4581186470764,74541100
2020-11-17,338.1205749511719,339.33948389843175,335.9828274369407,337.5111347843208,66111000
2020-11-18,334.05133056640625,338.94565064979196,334.01381819492605,338.3924647780704,70591300
2020-11-19,335.4577941894531,335.83283211963845,332.0542684612405,333.4138131484172,59940900
2020-11-20,333.16064453125,335.4015441198093,333.0856483897002,335.19526896359696,70417300
2020-11-23,335.1577453613281,336.43290863345084,332.72934119344353,334.98898258832287,63230600
2020-11-24,340.5583801269531,341.1115660650556,336.8735832130255,337.7361675656887,62415900
2020-11-25,340.0332946777344,340.50209919331934,338.92692288820746,340.47397206692654,45330900
2020-11-27,340.9802551269531,341.45841622819285,339.95823620444213,341.13963262284835,28514100
2020-11-30,339.4707336425781,340.46459695612174,336.7610583408777,340.19268231719144,83872700
2020-12-01,343.18365478515625,344.74008924452716,342.16166435248135,342.76174788004687,74231400
2020-12-02,343.9056396484375,344.0650171671395,341.4772355847529,342.0585486314227,45927000
2020-12-03,343.8118896484375,345.21830332494636,342.6961325093224,343.80250440092175,62882000
2020-12-04,346.77471923828125,346.77471923828125,344.30880281329314,344.40256944272784,50749900
2020-12-07,346.0621337890625,346.5590654596277,344.77761392063326,345.9964942858509,48944300
2020-12-08,347.07476806640625,347.6466958745424,344.73074535065103,344.7776143595427,42458900
2020-12-09,343.9618835449219,347.89982436194026,343.1180411279578,347.74044684803806,74098300
2020-12-10,343.8493957519531,344.90887000020473,341.6928776525128,342.57423249613083,57735400
2020-12-11,343.4461975097656,343.8587477975953,340.5958864838353,342.1335505091979,57698600
2020-12-14,341.90850830078125,346.7278037793724,341.7303602980875,345.6402024972665,69216200
2020-12-15,346.53094482421875,346.53094482421875,343.0899354409927,344.4775786002746,63865300
2020-12-16,347.07476806640625,348.0029919055066,345.8558590860784,346.7465991634888,58420500
2020-12-17,349.01556396484375,349.221839088772,347.89980696908026,348.7342927111033,64119500
2020-12-18,347.6220397949219,349.47700446344527,345.58816771657666,349.3075223074657,136542300
2020-12-21,346.3790283203125,356.3600536031145,340.88948021930906,343.65780303088206,96386700
2020-12-22,345.7953186035156,346.82166551823207,344.6559835859723,346.70867741540525,47949000
2020-12-23,346.1060485839844,348.0363289673998,345.77648080899115,346.7745806517511,46201400
2020-12-24,347.4525451660156,347.4807921909982,345.9930676493673,346.5862551740015,26457900
2020-12-28,350.4374084472656,350.8328667521187,349.4016364229646,350.03249615445316,39000400
2020-12-29,349.7688293457031,352.16051576072005,349.17561318403733,351.9816083870264,53680500
2020-12-30,350.2679138183594,351.31311114354594,349.8724554951741,350.59748157803176,49455300
2020-12-31,352.0475769042969,352.78202827011904,349.5523273111529,350.070199000767,78520700
2021-01-04,347.2547912597656,353.5258889790341,343.5166152971477,353.3940503814856,110210800
2021-01-05,349.6464538574219,350.7481452391204,346.55798811722065,346.6050856464886,66426200
2021-01-06,351.73681640625,354.96654596764,347.5655098304193,348.121053774637,107997700
2021-01-07,356.9627685546875,357.71604170897524,353.9590437199544,354.1379511228153,68766800
2021-01-08,358.99664306640625,359.2131940136269,355.07955941853226,358.36575452524005,71677200
2021-01-11,356.5766906738281,358.3563106333283,355.66333192921377,355.78574527676943,51034700
2021-01-12,356.6519775390625,357.67832429486367,354.3827043735566,356.76499435991997,52547700
2021-01-13,357.61248779296875,358.6199841964932,355.7857701758999,356.5767156283117,45303600
2021-01-14,356.360107421875,358.87420744144924,356.02114314176737,358.3657322857605,49989100
2021-01-15,353.76123046875,355.53142483416445,351.8780192950767,354.7216578225355,107160000
2021-01-19,356.5390930175781,357.0852405693568,354.75004743059554,356.24719746717466,51233300
2021-01-20,361.47308349609375,362.3205230138624,358.45993328232737,358.855391647372,61836100
2021-01-21,361.80255126953125,362.47111198078824,360.87037085720533,362.03795268561555,47840100
2021-01-22,360.52203369140625,361.69904094267855,359.5427556123997,359.92881743908043,52860500
2021-01-25,361.94384765625,362.30163370303234,356.360103725601,361.2658903675394,70402000
2021-01-26,361.37890625,363.3186119432897,361.1435047946442,362.9043030830211,42665300
2021-01-27,352.5466003417969,358.11149358371074,350.2867523655921,358.017327264801,123351100
2021-01-28,355.57855224609375,359.62744511564784,353.9401675826362,354.38269465954875,94198100
2021-01-29,348.46002197265625,354.6746252269963,346.76511450209534,353.6953472708183,126765100
2021-02-01,354.2602844238281,355.3054528443907,348.7518859293022,351.8968451778579,75817600
2021-02-02,359.2696838378906,360.8421781777744,354.34510386252526,357.48063855333345,64450700
2021-02-03,359.55218505859375,361.2941615578961,358.2621896938409,360.1077290394092,52427100
2021-02-04,363.638671875,363.685740661168,359.6650950617572,360.59727541785526,47142600
2021-02-05,365.0699157714844,365.785545255473,363.5916167510943,365.5313220766725,48669800
2021-02-08,367.7064208984375,367.753489685361,365.67254930523956,366.53881038618937,38365200
2021-02-09,367.46160888671875,368.06425030228803,366.44468741735096,366.85896747114947,35551100
2021-02-10,367.30157470703125,369.3731189436838,364.8722444072554,369.2224585686974,59154400
2021-02-11,367.8947448730469,368.8175287784321,365.4371678567553,368.3937947308872,42913300
2021-02-12,369.7121276855469,369.9569256617174,367.009694809745,367.0850393682048,50593300
2021-02-16,369.39190673828125,371.1527335452402,368.6668806899045,370.95497565752555,50972400
2021-02-17,369.47674560546875,369.7309688486623,366.59540517161923,367.62178086963996,52290600
2021-02-18,367.9041748046875,368.65744785932117,365.0981795154557,366.8401557817618,59712800
2021-02-19,367.2545471191406,369.46732672577343,366.80256594346724,369.17543119633797,83241000
2021-02-22,364.4296875,366.868443046135,364.1566137751426,364.45793452425914,67414200
2021-02-23,364.87225341796875,366.23759334432503,357.9985424606935,362.19809635085926,107284100
2021-02-24,368.8928527832031,369.32601209247883,362.7724157657389,363.77051550359107,72433900
2021-02-25,360.0041809082031,368.9965347394319,358.5447032176664,367.61237287931255,146670500
2021-02-26,358.14910888671875,363.0642914968306,356.14351300324233,361.9061349456789,152701600
2021-03-01,366.8307800292969,368.092557106135,358.34693119329995,363.0737820303415,105348800
2021-03-02,363.9683837890625,367.29225175117733,363.4599085135862,367.056850256026,79595300
2021-03-03,359.14727783203125,364.2413396525993,359.0436862570504,363.262090362115,119940200
2021-03-04,354.7029113769531,361.5766221262885,350.16436458811205,358.95895918844116,183433000
2021-03-05,361.2282409667969,362.2922601282463,350.88000232519676,358.24333790977084,152039600
2021-03-08,359.4296875,365.0416487788192,359.1472173167878,362.1980102375683,123149200
2021-03-09,364.5615539550781,367.1415448196132,362.8101521106231,363.31862732166235,113633600
2021-03-10,366.8307800292969,368.54450950569117,365.5031411200717,366.93437161121443,109899400
2021-03-11,370.5501403808594,372.54634013873635,368.8646579026208,369.32606429854746,86245000
2021-03-12,371.04913330078125,371.1903684061859,368.3561548393164,369.1753471861882,64653600
2021-03-15,373.26190185546875,373.52555028994834,369.1376644810548,371.3033459974568,73427200
2021-03-16,372.7911071777344,374.59897398640015,372.0095583736193,373.88337321175214,73722500
2021-03-17,374.0623474121094,374.87211464625733,370.33356757401475,371.491753108874,97959300
2021-03-18,368.6198425292969,373.55384764027,367.93245996244,371.4446598802561,115349100
2021-03-19,367.93780517578125,369.9122034598973,365.73666172842405,368.31567534165566,113624500
2021-03-22,370.8757629394531,372.2739142138957,368.40068029076474,368.45735937205956,73778600
2021-03-23,367.9566955566406,371.6976592799861,367.1631595443944,370.2334015483971,90686600
2021-03-24,366.0862121582031,371.02695061250546,366.03898919603114,369.3737433214249,97588600
2021-03-25,368.1456298828125,368.94859315627457,362.6664116960454,364.63138264221186,116128600
2021-03-26,374.0782165527344,374.4844261815647,368.7029301584536,369.3075165407248,114409100
2021-03-29,373.8892822265625,374.8056323738316,371.0835527100491,372.5856058490414,108107600
2021-03-30,372.8973693847656,373.57754711050563,371.28192926760727,372.6045178890649,76262200
2021-03-31,374.4088439941406,375.98648842710537,373.44527091000816,373.473610446905,112734200
2021-04-01,378.4521179199219,378.50882582384986,376.15652892237784,376.36436180464364,99682900
2021-04-05,383.8841247558594,384.4320609722796,381.0689676654142,381.1445301626907,91684800
2021-04-06,383.6573181152344,384.7153658058888,382.9771404812941,383.3172437130829,62021000
2021-04-07,384.1014404296875,384.4509710594218,383.0245089983342,383.48739779666937,55836300
2021-04-08,385.92474365234375,385.9814227452713,384.4226900304632,385.3673800187894,57863100
2021-04-09,388.73040771484375,388.9004737942467,385.6790780243864,385.80189231464857,61104600
2021-04-12,388.8721008300781,389.14604009903877,387.5117452896472,388.1257878585371,56704900
2021-04-13,390.02459716796875,390.65755198684445,388.38084622499366,388.76817248286636,56551000
2021-04-14,388.6925964355469,391.06374802620905,388.14466025389737,389.9962440309382,61659900
2021-04-15,392.8681335449219,393.1421016529683,390.80871674704866,390.85593970411276,60229800
2021-04-16,394.1812438964844,394.79528645183314,392.7358697703559,394.17178777374835,82037300
2021-04-19,392.24462890625,393.69000309223526,390.90318558573756,393.23657045640846,78498500
2021-04-20,389.3727722167969,392.1312500378734,387.8801463236465,391.0165230941458,81851800
2021-04-21,393.05706787109375,393.26490076751844,388.607558428953,388.74928495396665,66793000
2021-04-22,389.4671936035156,393.7277531721244,388.39026238846276,392.88699437077014,97582800
2021-04-23,393.69000244140625,395.11649320842173,389.95849517691323,390.03405767287825,73209200
2021-04-26,394.5118713378906,395.08814707487494,393.75613107227923,394.3512902255287,52182400
2021-04-27,394.4268493652344,395.0125812201906,393.2743267307123,394.8141756176997,51303100
2021-04-28,394.31353759765625,395.8345032474704,393.8411926726879,394.70086389568786,51238900
2021-04-29,396.82635498046875,397.44985364501866,393.40658286279586,397.07198352913315,78544300
2021-04-30,394.21905517578125,395.39049017106777,393.31216100978986,394.5308189647958,85527000
2021-05-03,395.06927490234375,396.6185511398328,394.5685904754569,396.23122487304954,68128300
2021-05-04,392.6319580078125,393.5577643620585,388.90045071017227,393.0570799366174,101591200
2021-05-05,392.7546691894531,394.53069010544493,392.1878497097227,394.2945177246936,60162200
2021-05-06,395.89117431640625,396.0234159013038,390.7992822901137,392.83035966042473,74321400
2021-05-07,398.7724304199219,399.43372477306895,395.97615684791066,396.66579074021297,67733800
2021-05-10,394.8236389160156,399.358138212809,394.70082463499676,399.1314218968624,81852400
2021-05-11,391.2999572753906,392.3013261654376,387.37950033835995,390.2513654268045,116888000
2021-05-12,382.9866943359375,389.76956016414624,381.654678261655,388.48479587753445,134811000
2021-05-13,387.58734130859375,389.5428561708107,384.50764324517843,384.55489503434507,106394000
2021-05-14,393.538818359375,394.3984894367975,390.32687917943207,390.3552187169453,82201600
2021-05-17,392.53741455078125,393.35931872457195,390.4968815430738,392.4146291189466,65129200
2021-05-18,389.155517578125,393.047634931978,388.99490762746933,392.80200635908517,59810200
2021-05-19,388.13519287109375,388.3146862188776,382.9110600294818,384.41314200928207,106467100
2021-05-20,392.3106994628906,393.58603620028754,388.900383814448,389.02316924665575,78022200
2021-05-21,391.9895324707031,395.06923000856034,391.52664375966594,393.812776607687,76578700
2021-05-24,395.985595703125,397.0719830962271,394.01116885271523,394.2567974011119,51376700
2021-05-25,395.1070861816406,397.44047133840246,394.5213830687902,397.0814845712626,57451400
2021-05-26,395.89117431640625,396.4012860676984,394.6536329444176,395.70222481838607,43088600
2021-05-27,396.09893798828125,397.4498372910661,395.81551379079787,396.9302695068075,56707700
2021-05-28,396.8075256347656,397.9505922607092,396.57135317645066,397.6860802605823,58520200
2021-06-01,396.4579772949219,399.339269625766,396.0139719399427,399.19757192303746,54216600
2021-06-02,397.0814208984375,397.93166471780813,396.09896433813253,397.1192165598777,49097100
2021-06-03,395.6077575683594,396.7602803369794,393.25548907054196,394.73865905214205,58138800
2021-06-04,399.22589111328125,399.52819875012193,395.67384845451096,397.47820932299726,55938800
2021-06-07,398.8385925292969,399.39595605671576,397.89390272086246,399.21646268674164,51555000
2021-06-08,398.92352294921875,399.8020773576967,397.071939406379,399.70760263181296,47134300
2021-06-09,398.3283996582031,399.8493650414886,398.1016833594341,399.7737737221381,48436300
2021-06-10,400.17999267578125,401.14359462724616,398.23393418703716,399.56595013257123,51020100
2021-06-11,400.84130859375,400.9546667518774,399.43373008092857,400.737406558681,45570800
2021-06-14,401.7388000488281,401.84270209027335,399.6982665883808,400.95469135758856,42358500
2021-06-15,401.001953125,401.9277307159871,400.1139423702172,401.8899638797828,51508500
2021-06-16,398.7629699707031,401.3703228632724,396.69412597552775,401.1436065524899,80386100
2021-06-17,398.6307067871094,399.62261942264774,396.12728489246956,398.3473114139959,90949700
2021-06-18,393.2530517578125,396.011067236908,393.0445389152595,395.309719004667,118676300
2021-06-21,398.8828430175781,399.07241066609714,394.21029261360286,395.03485692913233,72822000
2021-06-22,401.0152893066406,401.8588276160326,398.1435162945504,398.8733256013183,57700300
2021-06-23,400.5320129394531,401.90627719978005,400.4467161721746,401.0911999186988,49445400
2021-06-24,402.9013977050781,403.3278814712962,402.44645276382045,402.7023719475097,45110300
2021-06-25,404.3325500488281,404.78749501687327,403.3279052195268,403.65963411764557,58129500
2021-06-28,405.1477355957031,405.31832914567934,403.6502551170799,404.8634130124094,53159600
2021-06-29,405.36572265625,406.180799985126,404.82548084117747,405.53631620081035,35970500
2021-06-30,405.70684814453125,406.38925114312417,404.8727968213665,404.90122907447613,64827900
2021-07-01,407.953125,408.1142604002193,406.4082382657489,406.474589837837,53441000
2021-07-02,411.0712890625,411.431450218518,408.0383804134689,409.1283509405635,57697700
2021-07-06,410.322509765625,411.34612866565885,407.5550075448553,411.1281287885875,68710400
2021-07-07,411.7726745605469,412.0570260418818,408.97673966651337,411.01446179157983,63549500
2021-07-08,408.41748046875,409.18518016186755,405.19500446055105,406.38921683827084,97595200
2021-07-09,412.7773132324219,413.0806099049922,408.2184917799615,409.9434590657472,76238600
2021-07-12,414.2558288574219,414.51174806709076,412.2560261724641,412.6919970412863,52889600
2021-07-13,412.8435974121094,414.97610298383216,412.57822009792,413.45964879248214,52911300
2021-07-14,413.4597473144531,415.0520405029698,412.19921200267413,414.5591761420622,64130400
2021-07-15,412.04754638671875,412.7868139731337,410.1235532500257,412.104410899215,55126400
2021-07-16,408.8155822753906,413.2891067891497,408.4175307164836,413.24172934012415,75874700
2021-07-19,402.7782287597656,408.8819367135208,399.934887623195,403.93452197892947,147987000
2021-07-20,408.5501403808594,409.8391365238663,402.64545918229214,403.45107815617683,99608200
2021-07-21,411.85797119140625,412.00016139400816,408.5028493196768,409.7633845555588,64724400
2021-07-22,412.72039794921875,412.96683008086154,411.0428372446235,412.0379949818656,47878500
2021-07-23,416.9664611816406,417.3076482009734,413.98095906664304,414.67282016383194,63766600
